WGS_ID,PEN,TET,SPCTINO,CFX,CRO,CIPRO,AZI,YEAR,ArrayExpress_Species,AssemblyName,AvgSpotLen,BioSample,Experiment,InsertSize,Instrument,Library_Name,LoadDate,MBases,MBytes,Organism,ReleaseDate,Run,SRA_Sample,Sample_Name,Assay_Type,BioProject,Center_Name,Consent,LibraryLayout,LibrarySelection,LibrarySource,Platform,SRA_Study
GCGS0279,32,2,1,0.008,0.008,0.125,0.25,2003,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462922,ERX1147994,493,Illumina HiSeq 2000,14522223,3/3/16,575,114,Neisseria gonorrhoeae,10/27/15,ERR1067844,ERS758501,03AZI_C_005-sc-2320770,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0280,0.125,1,1,0.008,0.004,0.004,2,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463187,ERX1161844,481,Illumina HiSeq 2000,14528594,3/3/16,520,104,Neisseria gonorrhoeae,10/21/15,ERR1082254,ERS758766,04AZI_T_027-sc-2321059,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0281,0.5,2,1,0.008,0.008,0.015,0.5,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462926,ERX1147995,493,Illumina HiSeq 2000,14522238,3/3/16,502,86,Neisseria gonorrhoeae,10/27/15,ERR1067845,ERS758505,04AZI_C_007-sc-2320774,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0282,0.25,1,1,0.008,0.004,0.008,2,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463192,ERX1161849,481,Illumina HiSeq 2000,14528654,3/3/16,520,102,Neisseria gonorrhoeae,10/21/15,ERR1082259,ERS758771,04AZI_T_032-sc-2321069,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0283,0.25,0.5,1,0.008,0.004,0.004,8,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463194,ERX1161851,481,Illumina HiSeq 2000,14528583,3/3/16,547,117,Neisseria gonorrhoeae,10/21/15,ERR1082261,ERS758773,04AZI_T_034-sc-2321073,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0284,0.125,0.5,1,0.008,0.004,0.008,4,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165426,ERX934513,236,Illumina HiSeq 2000,12711113,1/17/16,471,266,Neisseria gonorrhoeae,4/15/15,ERR854875,ERS621538,05AZI_T_019-sc-2186589,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0285,0.5,2,1,0.008,0.008,0.004,16,2006,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165441,ERX934516,236,Illumina HiSeq 2000,12711149,1/17/16,485,258,Neisseria gonorrhoeae,4/15/15,ERR854878,ERS621553,06AZI_T_004-sc-2186605,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0286,1,2,1,0.008,0.008,0.008,0.25,2000,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463026,ERX1148017,493,Illumina HiSeq 2000,14522211,3/3/16,551,100,Neisseria gonorrhoeae,10/27/15,ERR1067867,ERS758605,00AZI_C_014-sc-2320823,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0287,1,4,1,0.008,0.008,0.008,0.25,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462886,ERX1147862,489,Illumina HiSeq 2000,14522696,3/3/16,561,95,Neisseria gonorrhoeae,10/27/15,ERR1067712,ERS758465,02AZI_C_010-sc-2320744,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0288,0.25,1,1,0.008,0.008,0.004,4,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463203,ERX1161753,500,Illumina HiSeq 2000,14528839,3/3/16,621,117,Neisseria gonorrhoeae,10/21/15,ERR1082163,ERS758782,04AZI_T_043-sc-2321091,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0289,0.25,1,1,0.008,0.004,0.004,8,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165429,ERX934515,236,Illumina HiSeq 2000,12711137,1/17/16,442,231,Neisseria gonorrhoeae,4/15/15,ERR854877,ERS621541,05AZI_T_022-sc-2186593,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0290,0.25,1,1,0.008,0.004,0.008,2,2006,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165442,ERX934732,230,Illumina HiSeq 2000,12727917,1/17/16,501,261,Neisseria gonorrhoeae,4/15/15,ERR855094,ERS621554,06AZI_T_005-sc-2186606,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0291,0.25,0.5,1,0.008,0.004,0.004,2,2001,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463107,ERX1161769,481,Illumina HiSeq 2000,14528644,3/3/16,636,120,Neisseria gonorrhoeae,10/21/15,ERR1082179,ERS758686,01AZI_T_013-sc-2320906,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0292,0.125,16,1,0.008,0.004,0.004,0.125,2006,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165244,ERX934615,219,Illumina HiSeq 2000,12711100,1/17/16,516,267,Neisseria gonorrhoeae,4/15/15,ERR854977,ERS621356,06CFX_C_003-sc-2186406,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0293,0.125,0.5,1,0.008,0.004,0.004,1,2000,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463089,ERX1147939,489,Illumina HiSeq 2000,14522670,3/3/16,662,120,Neisseria gonorrhoeae,10/27/15,ERR1067789,ERS758668,00AZI_T_014-sc-2320887,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0294,0.25,0.25,1,0.008,0.002,0.004,0.25,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462921,ERX1147873,489,Illumina HiSeq 2000,14522733,3/3/16,532,90,Neisseria gonorrhoeae,10/27/15,ERR1067723,ERS758500,02AZI_C_021-sc-2320769,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0295,0.5,2,1,0.008,0.004,0.008,4,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463138,ERX1161795,481,Illumina HiSeq 2000,14528576,3/3/16,490,92,Neisseria gonorrhoeae,10/21/15,ERR1082205,ERS758717,02AZI_T_024-sc-2320956,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0296,0.03,2,1,0.008,0.008,0.008,2,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165431,ERX934722,230,Illumina HiSeq 2000,12727892,1/17/16,471,237,Neisseria gonorrhoeae,4/15/15,ERR855084,ERS621543,05AZI_T_024-sc-2186595,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0297,0.03,2,1,0.008,0.008,0.008,2,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165432,ERX934723,230,Illumina HiSeq 2000,12727904,1/17/16,477,239,Neisseria gonorrhoeae,4/15/15,ERR855085,ERS621544,05AZI_T_025-sc-2186596,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0298,1,2,1,0.008,0.008,0.008,2,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165433,ERX934724,230,Illumina HiSeq 2000,12727916,1/17/16,500,251,Neisseria gonorrhoeae,4/15/15,ERR855086,ERS621545,05AZI_T_026-sc-2186597,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0299,0.25,1,1,0.008,0.015,0.004,4,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165435,ERX934726,230,Illumina HiSeq 2000,12727940,1/17/16,491,246,Neisseria gonorrhoeae,4/15/15,ERR855088,ERS621547,05AZI_T_028-sc-2186599,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0300,0.5,1,1,0.008,0.008,0.004,8,2006,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165449,ERX934738,230,Illumina HiSeq 2000,12727906,1/17/16,410,206,Neisseria gonorrhoeae,4/15/15,ERR855100,ERS621561,06AZI_T_012-sc-2186613,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0301,0.5,0.5,1,0.008,0.008,0.002,2,2003,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463158,ERX1161815,481,Illumina HiSeq 2000,14528626,3/3/16,477,87,Neisseria gonorrhoeae,10/21/15,ERR1082225,ERS758737,03AZI_T_017-sc-2320997,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0302,0.125,1,1,0.008,0.004,0.004,4,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463140,ERX1161797,481,Illumina HiSeq 2000,14528600,3/3/16,460,92,Neisseria gonorrhoeae,10/21/15,ERR1082207,ERS758719,02AZI_T_026-sc-2320960,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0303,0.125,0.25,1,0.008,0.002,0.004,0.25,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463065,ERX1147925,489,Illumina HiSeq 2000,14522692,3/3/16,625,112,Neisseria gonorrhoeae,10/27/15,ERR1067775,ERS758644,04AZI_C_049-sc-2320862,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0304,16,1,1,0.015,0.002,0.004,2,2001,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463095,ERX1147945,489,Illumina HiSeq 2000,14522742,3/3/16,569,103,Neisseria gonorrhoeae,10/27/15,ERR1067795,ERS758674,01AZI_T_001-sc-2320893,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0305,0.125,0.5,1,0.015,0.004,0.004,2,2001,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463098,ERX1147948,489,Illumina HiSeq 2000,14522683,3/3/16,539,102,Neisseria gonorrhoeae,10/27/15,ERR1067798,ERS758677,01AZI_T_004-sc-2320896,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0306,4,2,1,0.015,0.015,0.008,0.25,2001,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463038,ERX1148023,493,Illumina HiSeq 2000,14522178,3/3/16,487,87,Neisseria gonorrhoeae,10/27/15,ERR1067873,ERS758617,01AZI_C_002-sc-2320835,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0307,0.5,0.5,1,0.015,0.008,0.004,2,2002,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463110,ERX1161772,481,Illumina HiSeq 2000,14528585,3/3/16,542,110,Neisseria gonorrhoeae,10/21/15,ERR1082182,ERS758689,02AZI_T_001-sc-2320909,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0308,0.5,2,1,0.015,0.015,0.004,4,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463165,ERX1161822,481,Illumina HiSeq 2000,14528615,3/3/16,531,102,Neisseria gonorrhoeae,10/21/15,ERR1082232,ERS758744,04AZI_T_005-sc-2321012,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0309,4,4,1,0.015,0.015,0.015,0.5,2000,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463006,ERX1148008,493,Illumina HiSeq 2000,14522193,3/3/16,531,92,Neisseria gonorrhoeae,10/27/15,ERR1067858,ERS758585,00AZI_C_004-sc-2320802,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0310,0.125,1,1,0.015,0.004,0.004,0.5,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463013,ERX1147895,489,Illumina HiSeq 2000,14522712,3/3/16,499,91,Neisseria gonorrhoeae,10/27/15,ERR1067745,ERS758592,04AZI_C_019-sc-2320809,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0311,0.125,1,1,0.015,0.008,0.004,4,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165402,ERX934705,230,Illumina HiSeq 2000,12727878,1/17/16,409,213,Neisseria gonorrhoeae,4/15/15,ERR855067,ERS621514,05AZI_T_001-sc-2186565,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0312,4,1,1,0.015,0.008,0.015,0.5,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165354,ERX934651,219,Illumina HiSeq 2000,12711057,1/17/16,455,243,Neisseria gonorrhoeae,4/15/15,ERR855013,ERS621466,11CFX_C_030-sc-2186517,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0313,0.25,0.25,1,0.015,0.008,0.015,0.06,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165313,ERX934587,236,Illumina HiSeq 2000,12711146,1/17/16,528,279,Neisseria gonorrhoeae,4/15/15,ERR854949,ERS621425,12CFX_C_001-sc-2186475,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0314,0.25,0.5,1,0.015,0.008,2,0.125,2013,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462856,ERX1147950,493,Illumina HiSeq 2000,14522148,3/3/16,574,91,Neisseria gonorrhoeae,10/27/15,ERR1067800,ERS758435,13CFX_C_001-sc-2320714,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0315,0.25,0.25,1,0.015,0.008,0.015,0.125,2013,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462857,ERX1147951,493,Illumina HiSeq 2000,14522165,3/3/16,542,92,Neisseria gonorrhoeae,10/27/15,ERR1067801,ERS758436,13CFX_C_002-sc-2320715,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0316,0.25,0.5,1,0.015,0.008,0.015,0.5,2013,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462858,ERX1147952,493,Illumina HiSeq 2000,14522183,3/3/16,556,92,Neisseria gonorrhoeae,10/27/15,ERR1067802,ERS758437,13CFX_C_003-sc-2320716,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0317,1,4,1,0.015,0.008,0.008,0.25,2001,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463042,ERX1148025,493,Illumina HiSeq 2000,14522212,3/3/16,543,90,Neisseria gonorrhoeae,10/27/15,ERR1067875,ERS758621,01AZI_C_004-sc-2320839,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0318,0.5,32,1,0.015,0.004,0.004,0.25,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463025,ERX1147902,489,Illumina HiSeq 2000,14522701,3/3/16,550,98,Neisseria gonorrhoeae,10/27/15,ERR1067752,ERS758604,04AZI_C_026-sc-2320822,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0319,0.25,0.5,1,0.015,0.008,4,0.125,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165285,ERX934626,219,Illumina HiSeq 2000,12711042,1/17/16,478,250,Neisseria gonorrhoeae,4/15/15,ERR854988,ERS621397,11CFX_C_005-sc-2186447,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0320,2,1,1,0.015,0.008,4,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165289,ERX934627,219,Illumina HiSeq 2000,12711054,1/17/16,481,251,Neisseria gonorrhoeae,4/15/15,ERR854989,ERS621401,11CFX_C_006-sc-2186451,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0321,4,32,1,0.015,0.008,1,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165294,ERX934628,219,Illumina HiSeq 2000,12711066,1/16/16,463,243,Neisseria gonorrhoeae,4/15/15,ERR854990,ERS621406,11CFX_C_007-sc-2186456,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0322,1,2,1,0.015,0.008,0.004,1,2000,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463073,ERX1147929,489,Illumina HiSeq 2000,14522740,3/3/16,498,79,Neisseria gonorrhoeae,10/27/15,ERR1067779,ERS758652,00AZI_T_004-sc-2320870,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0323,0.25,1,1,0.015,0.008,0.004,2,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463171,ERX1161828,481,Illumina HiSeq 2000,14528592,3/3/16,527,99,Neisseria gonorrhoeae,10/21/15,ERR1082238,ERS758750,04AZI_T_011-sc-2321025,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0324,1,1,1,0.015,0.015,0.004,0.5,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3462895,ERX1147985,493,Illumina HiSeq 2000,14522205,3/3/16,533,95,Neisseria gonorrhoeae,10/27/15,ERR1067835,ERS758474,04AZI_C_001-sc-2320753,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0325,0.5,32,1,0.015,0.008,0.004,1,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463172,ERX1161829,481,Illumina HiSeq 2000,14528604,3/3/16,622,127,Neisseria gonorrhoeae,10/21/15,ERR1082239,ERS758751,04AZI_T_012-sc-2321027,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0326,1,2,1,0.032,0.016,0.016,1,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165507,ERX934793,223,Illumina HiSeq 2000,12727804,1/17/16,520,262,Neisseria gonorrhoeae,4/15/15,ERR855155,ERS621619,05AZI_C_005-sc-2186672,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0327,2,2,1,0.015,0.015,16,2,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165409,ERX934710,230,Illumina HiSeq 2000,12727938,1/17/16,488,247,Neisseria gonorrhoeae,4/15/15,ERR855072,ERS621521,05AZI_T_006-sc-2186572,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0328,1,32,1,0.015,0.015,0.008,2,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165410,ERX934711,230,Illumina HiSeq 2000,12727855,1/17/16,457,229,Neisseria gonorrhoeae,4/15/15,ERR855073,ERS621522,05AZI_T_007-sc-2186573,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0329,0.5,1,1,0.015,0.015,0.008,8,2005,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165411,ERX934712,230,Illumina HiSeq 2000,12727867,1/17/16,396,202,Neisseria gonorrhoeae,4/15/15,ERR855074,ERS621523,05AZI_T_008-sc-2186574,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0330,2,16,1,0.015,0.015,16,2,2009,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165479,ERX934766,230,Illumina HiSeq 2000,12727862,1/17/16,505,263,Neisseria gonorrhoeae,4/15/15,ERR855128,ERS621591,09AZI_T_001-sc-2186643,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0331,4,16,1,0.015,0.008,4,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165297,ERX934629,219,Illumina HiSeq 2000,12711078,1/17/16,496,267,Neisseria gonorrhoeae,4/15/15,ERR854991,ERS621409,11CFX_C_008-sc-2186459,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0332,0.25,1,1,0.015,0.008,0.015,8,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165488,ERX934774,230,Illumina HiSeq 2000,12727863,1/17/16,488,244,Neisseria gonorrhoeae,4/15/15,ERR855136,ERS621600,11AZI_T_001-sc-2186652,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0333,0.25,0.5,1,0.015,0.008,2,0.06,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165302,ERX934630,219,Illumina HiSeq 2000,12711090,1/17/16,496,257,Neisseria gonorrhoeae,4/15/15,ERR854992,ERS621414,11CFX_C_009-sc-2186464,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0334,0.5,16,1,0.015,0.008,1,0.25,2011,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165306,ERX934631,219,Illumina HiSeq 2000,12711102,1/17/16,561,289,Neisseria gonorrhoeae,4/15/15,ERR854993,ERS621418,11CFX_C_010-sc-2186468,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0335,0.5,1,1,0.015,0.008,0.015,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165318,ERX934591,236,Illumina HiSeq 2000,12711194,1/17/16,465,244,Neisseria gonorrhoeae,4/15/15,ERR854953,ERS621430,12CFX_C_005-sc-2186480,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0336,1,0.5,1,0.015,0.008,0.015,0.25,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165408,ERX934700,230,Illumina HiSeq 2000,12727913,1/17/16,468,235,Neisseria gonorrhoeae,4/15/15,ERR855062,ERS621520,12CFX_C_047-sc-2186571,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0337,0.25,1,1,0.015,0.008,0.015,0.5,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165412,ERX934701,230,Illumina HiSeq 2000,12727925,1/17/16,462,231,Neisseria gonorrhoeae,4/15/15,ERR855063,ERS621524,12CFX_C_048-sc-2186575,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0338,0.25,1,1,0.015,0.008,0.015,16,2012,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165668,ERX935003,230,Illumina HiSeq 2000,12744959,1/17/16,481,243,Neisseria gonorrhoeae,4/15/15,ERR855365,ERS621780,12AZI_T_015-sc-2186834,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0339,1,1,1,0.015,0.004,0.004,2,2013,Neisseria gonorrhoeae,BioProject23,200,SAMEA3165706,ERX935030,230,Illumina HiSeq 2000,12744998,1/17/16,502,251,Neisseria gonorrhoeae,4/15/15,ERR855392,ERS621818,13AZI_T_021-sc-2186872,WGS,PRJEB7904,THE WELLCOME TRUST SANGER INSTITUTE,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0340,0.25,0.5,1,0.015,0.008,0.004,1,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463178,ERX1161835,481,Illumina HiSeq 2000,14528581,3/3/16,532,99,Neisseria gonorrhoeae,10/21/15,ERR1082245,ERS758757,04AZI_T_018-sc-2321040,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0341,0.5,1,1,0.015,0.015,0.004,1,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463179,ERX1161836,481,Illumina HiSeq 2000,14528593,3/3/16,660,121,Neisseria gonorrhoeae,10/21/15,ERR1082246,ERS758758,04AZI_T_019-sc-2321042,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
GCGS0342,0.5,1,1,0.015,0.015,0.002,2,2004,Neisseria gonorrhoeae,BioProject23,250,SAMEA3463181,ERX1161838,481,Illumina HiSeq 2000,14528617,3/3/16,648,122,Neisseria gonorrhoeae,10/21/15,ERR1082248,ERS758760,04AZI_T_021-sc-2321046,WGS,PRJEB7904,SC,public,PAIRED,RANDOM,GENOMIC,ILLUMINA,ERP008891
